39.37,37.735,40.651,36.126,41.548
39.843,38.378,40.973,36.511,41.934
40.068,38.519,41.301,36.546,42.354
40.38,38.915,41.625,37.032,42.69
41.124,39.643,42.358,37.893,43.357
41.118,39.659,42.364,37.776,43.423
40.738,39.201,42.081,37.358,43.185
41.539,39.96,42.839,38.187,43.85
40.659,38.929,42.074,36.783,43.364
40.242,38.592,41.632,36.261,42.706
40.991,39.382,42.319,37.403,43.321
39.227,37.515,40.918,35.753,42.66
38.814,37.2,40.145,35.513,41.145
40.157,38.456,41.306,36.679,42.341
39.678,38.316,40.857,36.557,41.96
39.49,38.178,40.63,36.4,41.637
39.637,38.255,40.858,36.34,41.897
40.014,38.635,41.216,36.968,42.167
39.989,38.595,41.21,36.993,42.116
40.671,39.342,41.813,37.638,42.728
40.222,38.814,41.338,37.273,42.406
40.036,38.665,41.091,37.169,42.038
39.722,38.304,40.87,36.661,41.87
39.466,38.155,40.578,36.295,41.549
39.245,37.833,40.444,36.066,41.367
38.979,37.512,40.206,35.899,41.254
39.494,38.091,40.589,36.517,41.503
39.897,38.693,40.883,37.389,41.708
39.269,37.812,40.466,36.085,41.343
39.308,37.842,40.445,36.348,41.422
39.629,38.321,40.663,36.749,41.658
39.424,38.025,40.612,35.993,41.772
39.748,38.254,41.058,36.615,42.137
40.687,39.205,41.929,37.601,42.892
40.39,38.529,41.671,36.188,42.789
40.98,39.326,42.295,37.035,43.198
41.111,39.895,42.234,38.425,43.141
40.806,39.511,41.862,38.049,42.903
40.188,38.835,41.337,37.243,42.412
39.551,38.009,40.771,36.29,41.641
38.619,37.145,39.867,35.554,41.213
38.403,36.94,39.506,35.213,40.619
38.576,37.012,39.82,35.491,40.709
39.045,37.541,40.219,35.893,41.072
39.108,37.708,40.281,36.207,41.129
39.291,37.819,40.467,36.352,41.444
39.82,38.44,40.957,36.886,41.84
39.246,37.655,40.589,35.74,41.536
39.854,38.242,41.183,36.483,42.218
40.392,39.042,41.591,37.257,42.627
38.942,37.334,40.465,35.266,41.899
38.398,36.89,39.654,34.804,40.681
38.9,37.553,40.051,35.591,40.998
39.473,38.303,40.523,37.034,41.35
38.526,36.947,39.914,35.324,41.043
38.769,37.33,40.01,35.665,40.954
39.106,37.762,40.213,36.241,41.191
38.797,37.457,39.977,35.897,40.96
39.807,37.959,41.274,35.921,42.466
40.047,38.271,41.431,35.966,42.472
39.898,38.173,41.408,35.753,42.437
40.32,38.655,41.608,36.576,42.635
40.293,38.741,41.563,36.718,42.528
40.245,38.794,41.532,36.969,42.451
39.947,38.585,41.207,36.901,42.172
39.547,37.717,40.88,35.357,41.945
39.364,37.479,40.809,34.923,41.909
39.19,37.328,40.726,34.785,41.869
39.615,37.913,40.997,35.685,42.155
38.957,37.441,40.518,35.232,41.736
38.226,36.589,39.602,34.489,40.782
38.396,36.72,39.724,34.724,40.828
38.387,36.767,39.665,34.812,40.742
38.738,37.096,40.073,35.084,41.091
38.649,36.97,39.979,34.549,40.98
39.02,37.35,40.299,34.995,41.331
38.641,36.999,40.025,35.226,41.152
39.021,37.52,40.301,35.861,41.172
39.64,38.283,40.718,36.831,41.628
38.933,37.356,40.205,35.243,41.263
38.18,36.475,39.549,34.563,40.608
38.379,36.897,39.652,34.857,40.74
38.119,36.456,39.521,34.461,40.619
38.56,36.944,39.87,35.087,40.848
38.823,37.177,40.255,34.915,41.274
38.702,37.084,40.094,34.968,41.151
38.764,37.1,40.139,35.01,41.403
39.011,37.247,40.344,35.04,41.655
39.183,37.654,40.495,35.425,41.701
38.008,36.194,39.55,33.633,40.965
37.971,36.352,39.24,34.287,40.249
38.011,36.443,39.271,34.613,40.388
37.484,35.72,39.006,32.974,40.313
38.547,36.636,40.002,34.378,41.117
39.034,37.419,40.281,35.1,41.312
38.94,37.349,40.22,35.271,41.289
38.183,36.42,39.737,33.782,40.924
38.686,36.98,40.134,34.241,41.324
38.946,37.346,40.268,35.016,41.405
39.077,37.473,40.335,35.156,41.49
39.251,37.84,40.387,36.059,41.451
38.191,36.306,39.715,34.303,40.86
38.097,36.554,39.456,34.575,40.415
37.883,36.045,39.267,33.568,40.233
37.715,35.903,39.021,33.288,40.212
37.928,36.325,39.282,34.34,40.354
38.544,37.061,39.805,35.392,40.785
38.063,36.355,39.435,33.919,40.569
38.618,36.965,39.996,34.794,41.076
39.271,37.652,40.572,35.51,41.675
39.138,37.382,40.493,35.04,41.707
39.297,37.701,40.528,35.572,41.586
39.894,38.539,41.099,37.024,42.039
40.065,38.635,41.281,36.761,42.253
38.838,37.183,40.238,35.052,41.555
38.652,37.016,39.853,34.905,40.967
38.416,36.725,39.658,34.857,40.802
38.314,36.675,39.675,34.47,40.746
38.752,37.189,40.022,35.451,41.073
38.216,36.61,39.616,34.565,40.86
38.613,36.965,39.964,35.177,41.063
38.587,37.079,39.923,35.019,41.039
37.801,35.967,39.138,33.325,40.396
