6.6611,4.8401,8.1497,2.8878,9.3707
5.9236,3.9318,7.5868,1.7057,8.9574
5.1855,3.2444,6.7268,0.76817,8.0298
4.858,3.0012,6.4354,0.67873,7.7089
5.3313,3.4936,6.7878,1.2882,8.0018
4.6518,2.7292,6.3232,0.12927,7.633
4.172,2.2528,5.7813,-0.29832,7.2522
5.3097,3.301,6.9852,0.99258,8.2086
4.6169,2.4216,6.3307,-0.36023,7.6746
4.2016,2.0442,5.8618,-0.72828,7.2953
5.3014,3.1019,6.9779,0.51584,8.1415
5.8588,3.9577,7.4867,1.9174,8.7487
5.9264,3.8746,7.6256,1.7765,8.8803
7.648,5.5758,9.203,3.1091,10.522
7.2711,5.479,8.6916,3.3003,10.016
7.0071,5.2354,8.3883,2.9354,9.5913
6.3355,4.4929,7.8289,1.9996,9.109
6.285,4.4999,7.7953,2.3359,8.9445
6.1751,4.383,7.7141,2.5066,8.9979
7.5306,5.6294,9.1031,3.2473,10.145
6.9389,5.145,8.4123,3.1231,9.7378
6.5504,4.8495,7.9306,2.7376,9.148
6.4501,4.7134,7.9116,2.5751,9.048
6.7043,4.9921,8.135,2.7326,9.1705
6.6694,4.9103,8.2072,2.5124,9.3989
6.7972,5.0309,8.3372,2.7064,9.636
7.8126,6.0611,9.3204,3.7694,10.443
8.4549,6.9895,9.6939,5.1113,10.778
7.3255,5.4278,8.9943,3.1125,10.233
6.8734,5.024,8.2616,3.0603,9.4667
7.0617,5.4108,8.4275,3.5194,9.6486
5.6739,3.6709,7.4799,0.96702,9.1819
5.2088,3.4213,6.8034,1.1852,8.2012
5.997,4.2605,7.5807,2.242,8.8276
4.3923,1.732,6.6856,-1.4503,8.2882
5.5962,3.0148,7.5076,-0.34444,8.773
6.8549,5.2655,8.2187,3.3695,9.4616
6.9431,5.3452,8.2293,3.3797,9.5244
7.1251,5.3595,8.5049,3.5165,9.6441
6.2432,4.1966,7.9721,1.821,9.1134
6.3819,4.4615,7.9823,2.485,9.3269
7.0893,5.2277,8.5431,3.1488,9.9868
7.0215,5.0063,8.5302,3.1436,9.6761
7.061,5.1574,8.5073,3.1744,9.6597
7.0807,5.34,8.5046,3.2458,9.6548
6.5624,4.8392,8.0976,2.6189,9.2486
6.6371,5.0111,8.0733,2.957,9.2335
5.9684,3.9769,7.644,1.3344,8.7534
5.9162,4.0808,7.375,1.882,8.6661
6.1774,4.4564,7.596,2.2297,8.8498
6.6063,4.8482,8.1216,2.3921,9.3206
6.6585,4.7909,8.1647,2.2123,9.3206
8.073,6.1018,9.5705,3.3872,10.745
8.374,6.9595,9.6951,5.1555,10.763
7.4466,5.6162,8.9726,3.3994,10.216
7.2237,5.4724,8.634,3.3716,9.8215
7.2781,5.6706,8.6748,3.714,9.8032
6.9653,5.3173,8.3841,3.2061,9.6331
5.2082,2.5524,7.2434,-0.57143,8.8669
4.2523,1.7935,6.2665,-1.23,7.8543
3.88,1.5752,5.7612,-1.5468,7.1726
4.6021,2.4511,6.2784,-0.37929,7.5012
4.9854,2.9697,6.5595,0.54942,7.8811
5.178,3.3098,6.7397,0.89078,7.9679
5.7627,3.8934,7.2512,1.6639,8.5409
4.1767,1.6273,6.136,-1.5144,7.8109
3.6222,1.1057,5.537,-2.0403,7.0639
3.2024,0.74799,4.9949,-2.2951,6.5158
3.6654,1.5391,5.4987,-1.3783,7.0284
5.2244,2.9926,7.028,0.12787,8.6445
5.768,3.5942,7.4538,0.93924,8.8396
6.168,3.954,7.8291,1.6223,9.0561
5.7799,3.6964,7.476,1.2534,8.7452
5.4797,3.4484,7.0797,0.74578,8.4063
5.2468,3.2455,6.83,0.05071,8.1419
5.4481,3.4562,6.9842,0.18274,8.3246
5.6257,3.5329,7.3009,1.194,8.6201
6.5575,4.5341,8.0616,2.3459,9.3623
7.3312,5.5858,8.6811,3.7863,9.7214
6.6555,4.7276,8.2382,2.2443,9.5613
5.7827,3.6538,7.5275,0.97344,8.8254
5.9918,4.0348,7.5398,1.5909,8.889
5.6871,3.4941,7.3119,0.88892,8.7032
6.3704,4.3057,8.0568,1.7863,9.5148
4.9603,2.2868,7.0892,-1.0388,8.8322
4.8831,2.5264,6.6245,-0.35293,8.1587
