age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
1835.999838,2.73189425,-0.455793142,3.854235184,-1.592547081,4.863628651,34.96881309,31.45512654,35.89181596,30.48457167,36.65728867,0.561579533,-0.387115833,0.810790309,-0.649165649,1.01746794
1907.934568,2.975869082,1.654716797,4.59583743,0.616452916,5.719560226,35.5855257,33.3222611,37.57827011,32.26459842,38.54775391,0.728091939,0.117010497,1.266132931,-0.168558426,1.527893557
2051.92582,3.402570875,1.749662318,5.000187467,0.664508928,5.908257605,36.46406641,33.52781957,37.98757454,32.32704279,38.71330247,0.965297932,0.172511283,1.376645127,-0.151698448,1.572591666
2088.95759,3.096469635,1.901933206,4.709751727,0.966656065,5.809242929,36.13079032,35.13920807,37.75854381,34.44989138,38.60416716,0.875313386,0.60758618,1.314806829,0.421470672,1.543125133
2106.955778,0.889001065,-0.089098921,2.43490222,-1.150615866,3.751285451,34.3492948,33.5369886,35.55561075,32.72391167,36.58391702,0.394309595,0.174986922,0.720014903,-0.044543849,0.997657596
2141.92574,0.62363159,-0.233504288,1.487875972,-1.169215195,2.409468409,33.93671496,33.27439997,34.61086735,32.53394292,35.37690856,0.282913038,0.104087991,0.464934186,-0.095835411,0.671765312
2159.925592,1.63868697,0.599562199,2.554747798,-0.424145726,3.373919064,33.96218891,33.26461632,34.60510426,32.58875544,35.2907167,0.289791007,0.101446407,0.463378151,-0.081036031,0.648493509
2233.013581,1.85690521,0.993656344,2.709689883,0.09676702,3.485320658,33.9979873,33.29660286,34.60450469,32.58752359,35.2907167,0.299456571,0.110082771,0.463216266,-0.081368631,0.648493509
2251.014246,1.580475726,0.359266946,2.662336886,-0.700618847,3.546929361,32.15220015,31.38385101,33.5173827,30.73152034,34.67575004,-0.19890596,-0.406360227,0.16969333,-0.582489509,0.482452512
2316.912621,1.004274337,0.0287304,2.353514214,-0.974343704,3.421522107,31.9812485,31.33458728,32.62715881,30.62751615,33.30024169,-0.245062905,-0.419661434,-0.07066712,-0.610570638,0.111065257
2328.889985,-0.000201169,-0.924008052,0.965868733,-1.80902131,1.952979303,32.02850921,31.37215339,32.72064132,30.67499105,33.37676409,-0.232302512,-0.409518583,-0.045426844,-0.597752415,0.131726304
2377.898887,1.145197381,-0.69548354,3.018377018,-1.777289511,4.043861741,32.16716642,31.46819289,32.9106961,30.74034356,33.64445725,-0.194865067,-0.383587921,0.005887948,-0.58010724,0.204003458
2541.906423,2.085469796,-0.696082677,3.255776762,-1.827076612,4.235256351,32.43310481,31.78053349,33.11039476,31.18404474,33.85296149,-0.123061701,-0.299255958,0.059806584,-0.460307921,0.260299601
2551.923682,2.677643849,1.793929274,3.46508191,1.042874717,4.388261831,32.00013471,31.26822843,32.73386433,30.54580716,33.41307155,-0.239963628,-0.437578325,-0.04185663,-0.632632068,0.141529319
