age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
2499.899992,1.326669447,-0.78587748,3.504675669,-2.826925862,5.458319166,36.450161,34.6451477,38.27953413,32.84794265,39.86985393,0.961543469,0.47418988,1.455474215,-0.011055484,1.884860562
2508.099889,0.909879286,-1.356459174,3.145212025,-3.182645156,5.161920667,37.18433228,35.54387732,38.90987178,33.91714331,40.26256802,1.159769716,0.716846876,1.625665379,0.277628692,1.990893365
2512.499876,0.306913957,-1.71088958,2.416948304,-3.763435263,4.286263316,37.55849458,35.90719822,39.2387042,34.4727591,40.82150267,1.260793538,0.814943519,1.714450133,0.427644956,2.141805721
2514.799864,0.32370536,-1.723196771,2.428690972,-3.701330048,4.311924142,38.09319892,36.47793624,39.72996879,34.94522569,41.28492053,1.405163708,0.969042784,1.847091574,0.555210935,2.266928543
2516.199849,0.947329394,-1.188433507,3.104648758,-3.024465732,5.072012936,39.05462996,37.32993958,40.77146126,35.6112311,42.31334599,1.664750088,1.199083686,2.128294539,0.735032396,2.544603416
2518.099832,0.535403604,-1.537264914,2.56537039,-3.535651773,4.678724068,39.208973,37.50652243,40.7440315,36.00515285,42.30629964,1.706422711,1.246761055,2.120888506,0.841391269,2.542700903
2519.899813,-0.009651996,-2.035050067,1.985737644,-4.017117656,3.941127466,38.76967594,37.08982861,40.3742912,35.45840946,41.993452,1.587812504,1.134253725,2.021058624,0.693770555,2.458232039
2521.699801,1.433266438,-0.847006006,3.524055193,-3.283308806,5.513793402,39.7911204,37.91376097,41.43569069,35.9962126,43.04654198,1.863602509,1.356715461,2.307636487,0.838977401,2.742566335
2523.499777,0.273659677,-1.879945008,2.556536008,-3.885216912,4.684740567,38.55496128,36.78141434,40.44916359,35.13937261,42.29746547,1.529839546,1.050981871,2.041274168,0.607630604,2.540315677
2529.599763,-0.28565331,-2.37572653,1.730877713,-4.213980356,3.624281458,38.03945699,36.43884598,39.68633217,34.88417711,41.21047974,1.390653388,0.958488415,1.835309685,0.53872782,2.246829531
2530.899756,1.00981045,-1.313080493,3.269152595,-3.571636425,5.205004439,38.93043653,37.15943019,40.71499812,35.36919585,42.4855444,1.631217862,1.153046151,2.113049491,0.669682879,2.591096988
2535.099728,0.673722994,-1.358363681,2.744131991,-3.366908318,4.862999183,36.32293576,34.52078422,38.81100342,32.78670696,41.26525418,0.927192657,0.440611738,1.598970925,-0.027589121,2.26161863
2542.199754,0.389494645,-1.624630585,2.397098931,-3.49652948,4.343681496,35.75737579,34.1466857,37.43885525,32.51445907,38.98402925,0.774491463,0.339605138,1.228490918,-0.101096051,1.645687898
2544.499748,2.515873032,-0.109494412,5.114213382,-2.354794083,7.307601656,37.36256693,35.23891883,39.46430951,33.49228368,41.14952206,1.20789307,0.634508085,1.775363567,0.162916594,2.230370955
