age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
2499.899986,1.38892592,-0.899106103,3.5241054,-2.91757733,5.596226214,34.11394084,32.17173869,35.8938592,30.49162589,37.49951505,0.330764027,-0.193630554,0.811341984,-0.647261009,1.244869062
2508.099966,0.869570636,-1.184250847,3.030172858,-2.990807384,5.132706203,34.72210363,33.12731696,36.3516811,31.71856578,37.91003102,0.494967981,0.064375579,0.934953896,-0.315987238,1.355708374
2512.499929,0.398628285,-1.600090166,2.486762556,-3.540010307,4.356797489,35.20941802,33.64478973,36.89554703,32.12393508,38.31509547,0.626542865,0.204093226,1.081797699,-0.206537528,1.465075776
2514.799941,0.44037787,-1.470994015,2.402391612,-3.295368196,4.447894372,35.82376134,34.28177121,37.43229583,32.72511092,38.99946136,0.792415563,0.376078228,1.226719875,-0.044220051,1.649854567
2516.199942,1.05584662,-1.06176932,2.963222203,-2.957647565,5.112496246,36.70637449,35.01309752,38.29763737,33.46058251,40.0939575,1.030721112,0.573536329,1.460362091,0.154357279,1.945368524
2518.099931,0.555042634,-1.62297155,2.665956253,-3.425684085,4.835121151,36.75223598,35.16199122,38.43103873,33.65663643,40.09016409,1.043103714,0.61373763,1.496380457,0.207291835,1.944344304
2519.899911,0.008520523,-1.972311821,1.983500248,-3.916656766,3.87495121,36.41259798,34.74052449,37.94173338,33.27731406,39.51270258,0.951401455,0.499941612,1.364268011,0.104874795,1.788429697
2521.699892,1.298599016,-0.990295363,3.567534911,-3.074155343,5.895775484,37.29839636,35.50025045,39.13236886,33.8183895,40.84089876,1.190567018,0.705067622,1.685739592,0.250965164,2.147042664
2523.499887,0.236713617,-1.939396543,2.498279648,-3.928193916,4.923415586,36.14502781,34.35556866,38.01946432,32.77712962,40.03512487,0.879157509,0.396003537,1.385255368,-0.030175002,1.929483715
2529.599865,-0.249381031,-2.32863315,1.774618621,-4.335577684,3.768606185,35.68997786,33.97792629,37.31370649,32.49695786,38.94308151,0.756294021,0.294040097,1.194700753,-0.105821377,1.634632007
2530.899862,1.058600356,-1.431356683,3.178032308,-3.807017827,5.246868638,36.61107997,34.71947253,38.3292947,32.82438989,39.85803721,1.004991592,0.494257582,1.468909569,-0.01741473,1.881670047
2535.099832,0.693059571,-1.275157895,2.756105814,-3.263508181,4.75375771,33.97033523,32.16928116,36.39434402,30.49650857,38.90973561,0.291990513,-0.194294086,0.946472886,-0.645942685,1.625628616
2542.199782,0.385297673,-1.501179575,2.418238076,-3.440944421,4.053233473,33.40191449,31.84362222,34.97847193,30.20340269,36.39425821,0.138516913,-0.282222001,0.564187421,-0.725081275,0.946449717
2544.499768,2.548701606,-0.095156424,5.038442229,-2.598986977,7.099933527,35.01351961,32.94793543,36.9691034,30.87934955,38.70699155,0.573650295,0.015942566,1.101657918,-0.542575622,1.570887717
2546.799739,2.036089523,-0.161529331,4.201977291,-2.10352365,6.296734512,34.46441892,32.73716638,36.21346176,31.15492109,37.99195283,0.425393109,-0.040965077,0.897634676,-0.468171305,1.377827264
2552.499745,1.614328436,-0.37325081,3.667472889,-2.307585554,5.713477484,34.16073575,32.64679688,35.84523681,31.10327887,37.57340828,0.343398654,-0.065364841,0.798213939,-0.482114705,1.264820236
2555.099769,1.228108204,-0.783063928,3.241911035,-2.686056742,5.332865795,34.63523889,32.9599717,36.18022321,31.38500718,37.8797831,0.4715145,0.019192358,0.888660267,-0.406048061,1.347541438
