,age_ka,d18O,MgCa
178,2192.6666666666665,2.9933333333333336,
179,2194.3333333333335,2.9766666666666666,
180,2195.6666666666665,3.0766666666666667,
181,2197.0,2.9966666666666666,
182,2198.3333333333335,3.0133333333333336,
183,2200.0,2.9600000000000004,
184,2201.6666666666665,3.0066666666666664,
185,2203.3333333333335,2.986666666666667,
186,2204.6666666666665,2.8733333333333335,
187,2206.6666666666665,2.8233333333333337,
188,2208.6666666666665,2.7899999999999996,
189,2211.0,2.736666666666667,
190,2213.0,2.623333333333333,
191,2215.0,2.5833333333333335,
192,2217.3333333333335,2.6566666666666667,
193,2219.6666666666665,2.6333333333333333,
194,2222.0,2.58,
195,2224.0,2.51,
196,2226.0,2.625,
197,2228.3333333333335,2.65,
198,2230.6666666666665,2.6933333333333334,
199,2233.0,2.67,
200,2235.0,2.735,
201,2236.6666666666665,2.69,
202,2238.3333333333335,,
203,2240.0,,
204,2241.6666666666665,3.27,
205,2243.3333333333335,3.27,
206,2245.0,3.27,
207,2246.6666666666665,3.01,
208,2248.3333333333335,2.95,
209,2250.0,2.8866666666666667,
210,2252.0,2.7566666666666664,
211,2254.0,2.6333333333333333,
212,2256.3333333333335,2.5733333333333337,
213,2258.3333333333335,2.5866666666666664,
214,2260.3333333333335,2.646666666666667,
215,2262.3333333333335,2.723333333333333,
216,2264.3333333333335,2.73,
217,2266.3333333333335,2.77,
218,2268.0,2.84,
219,2270.3333333333335,2.9566666666666666,
220,2272.3333333333335,3.1300000000000003,
221,2274.3333333333335,3.283333333333333,
222,2276.0,3.33,
223,2278.0,3.3233333333333337,
224,2280.3333333333335,3.176666666666667,
225,2282.6666666666665,3.2433333333333336,
226,2285.0,3.2100000000000004,
227,2287.0,3.1933333333333334,
228,2289.0,3.1200000000000006,
229,2291.0,2.986666666666667,
230,2292.6666666666665,2.9466666666666668,
231,2294.3333333333335,2.8366666666666664,
232,2296.0,2.7399999999999998,
233,2298.0,2.6366666666666667,
234,2299.6666666666665,2.545,
235,2301.3333333333335,2.55,
236,2303.0,2.705,
237,2304.6666666666665,2.706666666666667,
238,2306.3333333333335,2.8333333333333335,
239,2308.0,2.8366666666666664,
240,2311.0,2.9066666666666663,
241,2316.3333333333335,2.9466666666666668,
242,2322.3333333333335,3.073333333333333,
243,2329.0,3.0566666666666666,
244,2333.3333333333335,2.956666666666667,
245,2337.3333333333335,2.81,
246,2339.3333333333335,2.74,
247,2341.3333333333335,2.716666666666667,
248,2343.3333333333335,2.73,
249,2345.6666666666665,2.8066666666666666,
250,2348.0,2.9466666666666668,
251,2350.3333333333335,3.0333333333333337,
252,2352.3333333333335,3.1633333333333336,
253,2354.3333333333335,3.2133333333333334,
254,2356.3333333333335,3.293333333333333,
255,2358.6666666666665,3.39,
256,2361.0,3.33,
257,2363.3333333333335,3.2466666666666666,
258,2366.0,3.0400000000000005,
259,2368.3333333333335,3.08,
260,2370.6666666666665,3.046666666666667,
261,2373.0,3.03,
262,2376.3333333333335,2.9433333333333334,
263,2380.0,2.8866666666666667,
264,2384.0,2.8466666666666662,
265,2388.3333333333335,2.8799999999999994,
266,2392.6666666666665,2.8766666666666665,
267,2396.3333333333335,3.0066666666666664,
268,2399.6666666666665,2.9966666666666666,
269,2403.3333333333335,2.9966666666666666,
270,2406.6666666666665,2.8699999999999997,
271,2409.3333333333335,2.8066666666666666,
272,2411.3333333333335,2.7899999999999996,
273,2413.6666666666665,2.7733333333333334,
274,2416.0,2.7399999999999998,
275,2418.3333333333335,2.78,
276,2420.6666666666665,2.7999999999999994,
277,2423.0,2.8633333333333333,
278,2425.3333333333335,2.9166666666666665,
279,2427.3333333333335,3.16,
280,2429.3333333333335,3.23,
281,2431.3333333333335,3.3866666666666667,
282,2433.3333333333335,3.3033333333333332,
283,2435.3333333333335,3.453333333333333,
284,2437.0,3.3833333333333333,
285,2439.0,3.4566666666666666,
286,2441.0,3.36,
287,2442.6666666666665,3.373333333333333,
288,2444.3333333333335,3.3299999999999996,
289,2446.0,3.276666666666667,
290,2448.0,3.176666666666667,
291,2451.0,3.033333333333333,
292,2454.0,2.9299999999999997,
293,2457.6666666666665,2.8233333333333337,
294,2461.0,2.733333333333333,
295,2465.0,2.6799999999999997,
296,2469.3333333333335,2.69,
297,2473.0,2.77,
298,2476.6666666666665,2.82,
299,2479.3333333333335,3.0233333333333334,
300,2481.3333333333335,3.143333333333333,
301,2482.6666666666665,3.325,
302,2483.6666666666665,3.1799999999999997,
303,2485.0,3.09,
304,2486.3333333333335,3.09,
305,2487.6666666666665,,
306,2489.0,3.11,
307,2490.0,3.145,
308,2491.3333333333335,3.0933333333333337,
309,2493.0,3.026666666666667,
310,2495.0,2.8699999999999997,
311,2497.0,2.81,0.93
312,2498.6666666666665,2.66,0.93
313,2500.0,2.705,0.93
314,2501.3333333333335,2.705,0.93
315,2502.6666666666665,2.74,0.93
316,2504.6666666666665,2.8150000000000004,0.93
317,2506.3333333333335,2.816666666666667,1.08
318,2508.3333333333335,2.893333333333333,1.045
319,2510.0,2.865,1.01
320,2511.6666666666665,2.99,0.975
321,2513.0,3.07,0.94
322,2514.0,3.255,0.94
323,2515.0,3.385,0.94
324,2516.3333333333335,3.41,0.985
325,2517.6666666666665,3.395,0.9633333333333334
326,2519.0,3.4,0.9750000000000001
327,2520.0,3.34,0.905
328,2521.0,3.36,0.89
329,2522.0,3.38,0.9950000000000001
330,2523.0,3.3899999999999997,1.1
331,2524.0,3.45,1.1
332,2525.3333333333335,3.3633333333333333,
333,2527.0,3.3449999999999998,0.92
334,2528.6666666666665,3.2800000000000002,0.885
335,2530.0,3.365,0.885
336,2531.3333333333335,3.346666666666667,0.85
337,2533.0,3.4133333333333336,1.07
338,2534.6666666666665,3.4066666666666663,1.07
339,2536.3333333333335,3.3633333333333333,1.07
340,2538.0,3.133333333333333,
341,2540.0,2.9233333333333333,0.95
342,2542.0,2.795,0.945
343,2543.6666666666665,2.73,0.945
344,2545.0,2.75,1.095
345,2546.0,2.635,1.25
346,2547.0,2.545,1.25
347,2548.3333333333335,2.533333333333333,
348,2550.0,2.54,1.07
349,2551.6666666666665,2.585,1.07
350,2553.3333333333335,2.7800000000000002,1.06
351,2554.6666666666665,2.7800000000000002,1.025
352,2556.0,2.885,1.025
353,2557.3333333333335,2.91,1.02
354,2559.0,2.91,1.03
355,2560.6666666666665,2.955,1.03
356,2562.3333333333335,2.9,1.145
357,2564.3333333333335,2.8633333333333333,1.27
358,2567.0,2.85,1.17
359,2569.6666666666665,2.855,1.0550000000000002
360,2571.6666666666665,2.8499999999999996,1.0550000000000002
361,2573.0,2.78,1.025
362,2574.0,2.6799999999999997,1.01
363,2575.3333333333335,2.62,1.03
364,2577.0,2.62,1.03
365,2578.6666666666665,2.59,1.03
366,2580.3333333333335,2.535,1.02
367,2582.3333333333335,2.535,1.115
368,2584.3333333333335,2.535,1.115
369,2586.0,2.6,1.22
370,2587.6666666666665,2.606666666666667,1.13
371,2590.0,2.646666666666667,1.1033333333333333
372,2592.6666666666665,2.6566666666666667,1.0533333333333335
373,2594.6666666666665,2.675,1.0066666666666666
374,2596.0,2.8449999999999998,0.9850000000000001
375,2597.3333333333335,3.035,0.88
376,2598.6666666666665,3.035,0.96
377,2600.0,3.11,0.96
378,2601.0,3.13,0.96
379,2602.0,3.13,1.1
380,2603.0,,1.1
381,2604.0,,1.07
382,2605.0,3.25,1.04
383,2606.0,3.165,0.925
384,2607.3333333333335,3.176666666666667,0.97
385,2608.6666666666665,3.14,1.0233333333333332
386,2610.0,3.0250000000000004,1.13
387,2611.0,2.85,1.145
388,2612.0,2.87,1.16
389,2613.3333333333335,2.915,1.145
390,2614.6666666666665,2.915,1.115
391,2616.0,2.9,1.115
392,2617.0,2.86,1.02
393,2618.0,2.745,0.94
394,2619.3333333333335,2.63,0.965
395,2620.6666666666665,2.62,0.99
396,2622.0,2.61,1.0150000000000001
397,2623.0,2.6399999999999997,1.04
398,2624.0,2.67,1.02
399,2625.0,2.65,1.0
400,2626.3333333333335,2.645,1.03
401,2628.0,2.6633333333333336,1.0550000000000002
402,2630.0,2.68,1.04
403,2631.6666666666665,2.8150000000000004,1.03
404,2633.3333333333335,2.93,1.04
405,2634.6666666666665,2.935,1.07
406,2636.0,2.94,0.99
407,2637.0,2.915,0.91
408,2638.3333333333335,3.115,0.91
409,2640.0,3.11,1.02
410,2641.3333333333335,3.1799999999999997,0.985
411,2643.0,3.0700000000000003,1.0133333333333334
412,2645.0,3.0666666666666664,1.01
413,2648.0,3.07,1.07
414,2650.6666666666665,3.0033333333333334,
415,2652.6666666666665,2.96,1.03
416,2654.0,2.765,1.03
417,2655.3333333333335,2.66,0.995
418,2656.6666666666665,2.66,1.0
419,2658.0,2.585,1.0
420,2659.3333333333335,2.545,1.125
421,2661.0,2.56,1.205
422,2663.0,2.5666666666666664,1.1333333333333335
423,2665.0,2.64,1.0333333333333334
424,2667.0,2.665,0.98
425,2668.6666666666665,2.7,0.9750000000000001
426,2670.0,2.66,1.06
427,2671.0,2.6100000000000003,1.08
428,2672.3333333333335,2.6550000000000002,1.08
429,2673.6666666666665,2.6550000000000002,1.01
430,2675.0,2.79,1.01
431,2676.3333333333335,2.965,1.01
432,2678.0,2.9333333333333336,
433,2679.6666666666665,2.9850000000000003,1.01
434,2681.0,2.955,1.025
435,2682.0,3.0700000000000003,1.025
436,2683.0,3.0700000000000003,0.95
437,2684.3333333333335,3.205,0.8300000000000001
438,2685.6666666666665,3.325,0.8466666666666667
439,2687.0,3.325,0.8633333333333334
440,2688.0,3.29,0.895
441,2689.0,3.22,0.9299999999999999
442,2690.6666666666665,3.146666666666667,0.96
443,2693.0,3.11,0.9766666666666666
444,2696.0,3.046666666666667,0.99
445,2699.0,3.046666666666667,1.01
446,2702.0,3.0566666666666666,1.11
447,2704.6666666666665,3.1,1.11
448,2706.6666666666665,3.1533333333333338,1.0150000000000001
449,2708.3333333333335,3.0400000000000005,0.92
450,2710.0,3.06,0.8400000000000001
451,2711.6666666666665,3.0666666666666664,0.765
452,2713.3333333333335,3.1233333333333335,0.765
453,2715.0,3.106666666666667,0.815
454,2716.3333333333335,3.096666666666667,0.85
455,2717.3333333333335,3.1733333333333333,0.85
456,2718.3333333333335,3.11,0.84
457,2719.6666666666665,3.1,
458,2721.3333333333335,3.0566666666666666,
459,2723.0,3.1033333333333335,
460,2724.6666666666665,3.0949999999999998,
461,2726.3333333333335,2.98,0.93
462,2728.3333333333335,2.775,0.93
463,2730.6666666666665,2.716666666666667,0.97
464,2733.3333333333335,2.6300000000000003,1.01
465,2736.0,2.57,1.01
466,2739.0,2.493333333333333,0.83
467,2741.6666666666665,2.4566666666666666,0.915
468,2744.0,2.43,0.8933333333333334
469,2745.3333333333335,2.49,0.9066666666666667
470,2746.3333333333335,2.4,0.86
471,2747.6666666666665,2.5,0.87
472,2749.6666666666665,2.453333333333333,0.92
473,2752.3333333333335,2.486666666666667,0.885
474,2754.0,2.453333333333333,0.8733333333333334
475,2756.3333333333335,2.58,0.85
476,2758.6666666666665,2.6166666666666667,0.89
477,2762.3333333333335,2.623333333333333,0.915
478,2766.3333333333335,2.5733333333333333,0.96
479,2770.0,2.5549999999999997,1.0266666666666666
480,2772.6666666666665,2.635,1.0899999999999999
481,2774.3333333333335,2.705,1.04
482,2776.6666666666665,2.6733333333333333,0.9099999999999999
483,2780.3333333333335,2.67,0.9199999999999999
484,2783.6666666666665,2.615,0.905
485,2787.3333333333335,2.62,0.8999999999999999
486,2789.6666666666665,2.6950000000000003,0.86
487,2792.6666666666665,2.75,0.935
488,2795.3333333333335,2.8000000000000003,0.905
489,2798.6666666666665,2.815,0.905
490,2802.0,2.9,0.8400000000000001
491,2805.0,,0.9
492,2807.3333333333335,3.04,0.9
493,2810.0,2.975,0.88
494,2812.3333333333335,2.975,0.86
495,2814.6666666666665,2.9050000000000002,0.86
496,2816.6666666666665,2.87,0.905
497,2819.0,2.87,0.8700000000000001
498,2821.3333333333335,2.74,0.8700000000000001
499,2823.3333333333335,2.6550000000000002,0.855
500,2825.3333333333335,2.6233333333333335,0.9450000000000001
501,2828.3333333333335,2.5833333333333335,0.9500000000000001
502,2831.3333333333335,2.6333333333333333,0.9500000000000001
503,2834.3333333333335,2.6566666666666667,0.8766666666666666
504,2837.0,2.7166666666666663,0.8733333333333334
505,2839.3333333333335,2.665,0.86
506,2841.0,2.8,0.905
507,2842.0,2.9,0.9299999999999999
508,2843.0,2.895,1.0
509,2844.0,2.87,0.935
510,2845.3333333333335,2.87,0.8300000000000001
511,2846.6666666666665,2.87,0.8466666666666667
512,2848.0,2.885,0.835
513,2849.0,2.9,0.88
514,2850.3333333333335,2.8866666666666667,0.84
515,2852.0,2.8533333333333335,0.885
516,2853.6666666666665,2.815,0.9433333333333334
517,2855.0,2.78,0.9950000000000001
518,2856.0,2.78,0.95
519,2857.0,2.7249999999999996,0.84
520,2858.3333333333335,2.605,0.88
521,2860.3333333333335,2.6199999999999997,0.8600000000000001
522,2862.6666666666665,2.603333333333333,0.8533333333333334
523,2865.0,2.6199999999999997,0.86
524,2867.3333333333335,2.6199999999999997,0.9366666666666665
525,2869.6666666666665,2.6633333333333336,0.94
526,2871.3333333333335,2.716666666666667,0.89
527,2872.6666666666665,2.73,0.8766666666666666
528,2874.3333333333335,2.7199999999999998,0.9033333333333333
529,2876.3333333333335,2.77,0.96
530,2878.0,2.85,0.9750000000000001
531,2879.0,2.835,1.02
532,2880.0,2.82,0.9199999999999999
533,2881.0,2.915,0.82
534,2882.3333333333335,2.9749999999999996,0.8899999999999999
535,2884.0,2.9299999999999997,1.005
536,2886.0,2.903333333333333,1.0
537,2888.0,2.8699999999999997,1.02
538,2890.0,2.885,0.94
539,2891.6666666666665,2.825,0.89
540,2893.0,2.74,0.915
541,2894.3333333333335,2.74,0.935
542,2895.6666666666665,2.665,0.9233333333333333
543,2897.0,2.66,0.915
544,2898.0,2.66,0.96
545,2899.0,2.66,1.02
546,2900.0,2.665,0.95
547,2901.3333333333335,2.706666666666667,0.9550000000000001
548,2902.6666666666665,2.73,0.9366666666666666
549,2904.0,2.745,0.9650000000000001
550,2905.0,2.7,0.825
551,2906.0,2.6500000000000004,0.75
552,2907.0,2.6500000000000004,0.75
553,2908.3333333333335,2.6833333333333336,
554,2910.6666666666665,2.725,
555,2914.0,2.825,
556,2917.6666666666665,2.9,
557,2921.3333333333335,2.9,
558,2924.6666666666665,,0.84
559,2927.0,,0.835
560,2928.3333333333335,,0.835
561,2929.6666666666665,,0.81
562,2931.3333333333335,2.84,0.79
563,2934.3333333333335,2.705,0.835
564,2936.6666666666665,2.626666666666667,0.88
565,2939.3333333333335,2.5033333333333334,0.88
566,2941.0,2.436666666666667,
567,2943.0,2.4633333333333334,
568,2945.0,2.4499999999999997,
569,2947.3333333333335,2.4133333333333336,
570,2949.6666666666665,2.3066666666666666,
571,2952.0,2.376666666666667,
572,2954.0,2.47,
573,2956.0,2.6199999999999997,0.91
574,2958.3333333333335,2.6533333333333338,0.91
575,2960.6666666666665,2.723333333333333,0.91
576,2963.0,2.676666666666667,0.89
577,2965.0,2.645,0.9550000000000001
578,2966.6666666666665,2.705,0.9550000000000001
579,2968.6666666666665,2.87,0.9450000000000001
580,2970.0,2.87,0.895
581,2971.3333333333335,2.86,0.895
582,2972.0,2.86,0.9450000000000001
583,2973.0,2.96,0.97
584,2974.3333333333335,3.06,0.8999999999999999
585,2975.6666666666665,2.9850000000000003,0.83
586,2977.6666666666665,2.81,0.83
587,2979.6666666666665,2.81,1.0
588,2981.6666666666665,2.745,1.0
589,2983.3333333333335,2.58,0.97
590,2985.3333333333335,2.5933333333333333,0.955
591,2988.0,2.4633333333333334,0.9533333333333333
592,2991.0,2.526666666666667,0.94
593,2994.0,2.533333333333333,0.9366666666666666
594,2997.0,2.7099999999999995,0.9133333333333332
595,2999.6666666666665,2.81,0.9466666666666667
596,3002.0,2.91,0.9466666666666667
597,3004.0,2.893333333333333,1.0
598,3006.0,2.9133333333333336,0.9633333333333334
599,3008.3333333333335,2.8800000000000003,0.9466666666666668
600,3010.3333333333335,2.8866666666666667,0.8766666666666666
601,3012.3333333333335,2.865,0.85
602,3013.3333333333335,2.89,0.8000000000000002
603,3014.3333333333335,2.93,0.785
604,3015.0,2.93,0.835
605,3016.0,2.955,0.91
606,3017.3333333333335,2.955,0.91
607,3019.0,2.8833333333333333,
608,3021.0,2.89,
609,3023.0,2.8200000000000003,0.89
610,3025.0,2.8600000000000003,0.885
611,3026.6666666666665,2.725,0.885
612,3028.3333333333335,2.73,0.8400000000000001
613,3029.6666666666665,2.56,0.8
614,3031.3333333333335,2.41,0.8
615,3032.6666666666665,2.41,0.79
616,3034.0,2.465,0.79
617,3035.3333333333335,2.4699999999999998,0.81
618,3037.3333333333335,2.533333333333333,0.86
619,3040.6666666666665,2.6,0.91
620,3043.3333333333335,2.686666666666667,0.9800000000000001
621,3045.3333333333335,2.7,1.03
622,3046.0,2.7,0.9
623,3046.6666666666665,,0.93
624,3047.3333333333335,2.73,0.93
625,3048.0,2.5949999999999998,1.03
626,3049.3333333333335,2.61,0.95
627,3050.6666666666665,2.55,0.875
628,3052.0,2.5949999999999998,0.8
629,3053.3333333333335,2.52,0.825
630,3054.6666666666665,2.533333333333333,0.89
631,3056.3333333333335,2.426666666666667,0.89
632,3058.3333333333335,2.32,0.9066666666666667
633,3060.6666666666665,2.2466666666666666,0.89
634,3063.0,2.34,0.9433333333333334
635,3065.0,2.4433333333333334,1.0166666666666668
636,3067.3333333333335,2.495,1.02
637,3069.3333333333335,2.55,1.0050000000000001
638,3071.0,2.62,0.95
639,3072.0,2.52,1.01
640,3073.3333333333335,2.505,1.03
641,3075.0,2.505,1.02
642,3076.6666666666665,2.54,1.02
643,3078.3333333333335,2.545,1.005
644,3080.0,2.545,1.0550000000000002
645,3081.6666666666665,2.5250000000000004,1.0550000000000002
646,3083.0,2.45,1.02
647,3084.0,2.5300000000000002,0.95
648,3085.3333333333335,2.61,1.0
649,3086.6666666666665,2.615,1.05
650,3088.3333333333335,2.71,0.99
651,3090.3333333333335,2.6833333333333336,0.93
652,3092.6666666666665,2.6766666666666663,0.93
653,3095.0,2.6933333333333334,0.9450000000000001
654,3097.3333333333335,2.64,0.9400000000000001
655,3099.6666666666665,2.626666666666667,0.9500000000000001
656,3102.0,2.515,0.9266666666666667
657,3103.6666666666665,2.585,0.925
658,3105.0,2.635,0.89
659,3106.3333333333335,2.635,0.89
660,3107.6666666666665,2.6,0.89
661,3109.3333333333335,2.62,0.89
662,3111.0,2.646666666666667,0.76
663,3113.3333333333335,2.7300000000000004,0.775
664,3115.3333333333335,2.75,0.775
665,3117.6666666666665,2.7466666666666666,0.81
666,3119.6666666666665,2.75,0.815
667,3122.3333333333335,2.7466666666666666,0.8166666666666665
668,3124.6666666666665,2.8266666666666667,0.7966666666666667
669,3127.0,2.84,0.7566666666666667
670,3128.6666666666665,2.84,0.7250000000000001
671,3130.3333333333335,2.8449999999999998,0.68
672,3132.3333333333335,2.8800000000000003,
673,3134.6666666666665,2.9500000000000006,
674,3137.0,2.9066666666666667,
675,3139.3333333333335,2.91,
676,3142.0,2.885,0.8
677,3145.0,2.745,0.8
678,3147.6666666666665,2.545,0.8
679,3150.0,2.545,0.91
680,3151.6666666666665,2.54,0.91
681,3153.0,2.52,0.88
682,3154.0,2.44,0.85
683,3156.0,2.38,0.85
684,3158.3333333333335,2.41,0.94
685,3161.0,2.4933333333333336,0.94
686,3162.6666666666665,2.54,0.955
687,3164.0,2.51,0.97
688,3165.3333333333335,2.4450000000000003,0.97
689,3167.3333333333335,2.5233333333333334,0.9
690,3169.6666666666665,2.606666666666667,0.9
691,3172.0,2.6999999999999997,0.9
692,3174.0,2.703333333333333,
693,3176.0,2.72,
694,3178.0,2.6733333333333333,
695,3180.6666666666665,2.6,0.79
696,3184.0,2.4766666666666666,0.79
697,3187.0,2.4050000000000002,0.835
698,3190.0,2.485,0.88
699,3192.3333333333335,2.5549999999999997,0.88
700,3195.0,2.5549999999999997,0.68
701,3197.0,2.4450000000000003,0.76
702,3199.6666666666665,2.415,0.76
703,3203.0,2.42,0.875
704,3207.0,2.42,0.91
705,3211.0,2.4499999999999997,0.91
706,3214.3333333333335,2.46,0.91
707,3216.6666666666665,2.465,0.9
708,3218.6666666666665,2.42,0.8766666666666666
709,3220.3333333333335,2.48,0.86
710,3222.3333333333335,2.54,0.95
711,3223.3333333333335,2.54,1.02
712,3224.3333333333335,2.59,1.02
713,3225.6666666666665,2.59,0.94
714,3227.3333333333335,2.615,0.91
715,3229.3333333333335,2.64,0.8500000000000001
716,3230.6666666666665,2.625,0.79
717,3232.6666666666665,2.59,0.79
718,3234.6666666666665,2.5366666666666666,
719,3237.3333333333335,2.4966666666666666,
720,3239.6666666666665,2.48,
721,3242.3333333333335,2.4566666666666666,
722,3245.0,2.433333333333333,
723,3247.6666666666665,2.4266666666666663,0.88
724,3250.0,2.54,0.88
725,3252.3333333333335,2.58,0.88
726,3254.6666666666665,2.6133333333333333,0.79
727,3257.3333333333335,2.6500000000000004,0.79
728,3259.6666666666665,2.686666666666667,0.79
729,3262.3333333333335,2.6799999999999997,0.75
730,3265.0,2.6333333333333333,0.75
731,3267.6666666666665,2.6300000000000003,0.75
732,3270.0,2.6366666666666667,
733,3272.6666666666665,2.6300000000000003,
734,3275.0,2.64,0.84
