age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
2016.000006,5.719800723,3.55163573,7.742007646,1.472463499,9.7067367,36.48251864,33.33872407,39.31549118,30.44288146,42.44397564,0.862377795,0.390808611,1.287323677,-0.043567781,1.756596347
2019.000027,6.676526727,4.425955098,8.839035458,2.011242684,10.91056674,41.60862262,35.81819617,45.73155029,31.36214257,49.06269553,1.631293392,0.762729426,2.249732544,0.094321385,2.749404329
2026.000058,7.928818541,5.886756516,9.908682823,3.767681832,11.81864859,41.66488678,38.4699672,45.06006487,35.18735771,48.18824644,1.639733018,1.16049508,2.14900973,0.668103656,2.618236965
2047.000165,4.426077175,2.235543483,7.101122616,0.073595225,10.25542395,34.9124888,31.48738445,39.22789382,27.99030691,44.02155319,0.626873321,0.113107668,1.274184074,-0.411453963,1.993232978
2069.000241,4.190289751,2.230140264,6.10174071,0.441552287,8.132756925,34.75623934,31.77809495,37.80618601,28.68458228,40.99722936,0.603435901,0.156714242,1.060927902,-0.307312658,1.539584404
2072.00023,3.87284319,1.76373576,5.75154709,-0.645596178,7.84189898,33.75169518,30.45061659,36.62248283,26.63720065,39.94807429,0.452754277,-0.042407512,0.883372424,-0.614419903,1.382211144
2078.00029,6.13238787,3.212715502,8.598957258,0.640278111,10.53897392,37.11519509,32.48924865,41.10942019,28.21574307,44.10878592,0.957279263,0.263387298,1.556413029,-0.377638539,2.006317888
2084.000293,6.005993859,3.809286747,8.224631155,1.689621916,10.19293366,38.02579619,34.9957966,41.2486645,31.80724833,44.28629809,1.093869429,0.639369489,1.577299675,0.16108725,2.032944713
2117.000627,6.567351239,4.510382282,8.713080565,2.446729313,10.66446847,38.78327427,35.74481249,41.83361643,32.49834335,44.7046674,1.20749114,0.751721873,1.665042465,0.264751502,2.095700111
2144.000687,7.204079944,5.065576176,9.587479948,2.963918886,11.96460975,38.83823188,34.83009559,43.35744792,31.44206719,47.43029564,1.215734782,0.614514339,1.893617187,0.106310079,2.504544346
2213.000656,6.519936587,4.636319805,8.482057175,2.637494954,10.60229306,37.10921707,34.10235847,40.17005706,30.8220516,43.29511108,0.956382561,0.50535377,1.41550856,0.01330774,1.884266662
2223.00079,8.31552811,6.000756365,10.43967406,3.810178451,12.81243188,41.63710516,37.22677812,45.36855217,33.28259485,48.96949386,1.635565773,0.974016718,2.195282826,0.382389227,2.73542408
2233.000354,7.674576539,5.523539453,9.905749787,3.313249218,12.29294403,39.6961098,35.8591683,43.85370543,32.5456092,47.96329556,1.344416469,0.768875246,1.968055814,0.27184138,2.584494333
2260.999928,7.246843874,5.158909316,9.272553774,3.248974749,11.15319927,37.72803542,34.55038148,41.005588,31.5632378,43.95552602,1.049205313,0.572557221,1.5408382,0.124485669,1.983328903
