age_ka,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,temp,temp_min1,temp_plus1,temp_min2,temp_plus2
2546.799672,0.41198161,-0.057004708,0.88174804,-0.500033214,1.387578265,34.4147467,32.67776034,36.15462237,31.03691402,38.02806765,1.928283126,-0.200101562,4.101215973,-2.352254817,6.451999201
2552.499628,0.335116469,-0.113203627,0.760070233,-0.505109871,1.232649283,34.130061,32.4696162,35.70396383,31.01811159,37.4542566,1.536867319,-0.540562545,3.489484994,-2.410121974,5.410601711
2555.099613,0.439476635,0.014073343,0.866154781,-0.400626229,1.301013225,34.51658013,32.94101238,36.09686956,31.40508804,37.70745639,1.219695091,-0.92507917,3.12901914,-2.601885399,5.133108606
2556.89964,0.572804371,0.11011218,0.993800575,-0.328183454,1.395553056,35.01038656,33.29671178,36.56963176,31.67339461,38.05760391,1.22144699,-0.790520833,3.244757434,-2.907829216,5.022951764
2559.399611,0.589020336,0.126777829,1.007641715,-0.28776258,1.415252569,35.07044569,33.3584364,36.62089524,31.82310156,38.13056507,1.332533922,-0.753576258,3.342600403,-2.633700081,5.182098676
2561.899583,0.837753899,0.362027507,1.293433068,-0.106689436,1.756752205,35.99168111,34.22973151,37.67938173,32.49374283,39.39537854,3.030730993,0.491407286,5.213708175,-1.695647181,7.320980406
2564.399614,0.632012115,0.161471992,1.106766582,-0.246137522,1.606404857,35.2296745,33.4869333,36.98802438,31.97726844,38.83853651,1.962088573,-0.225794453,4.188907182,-2.08699071,6.633641242
2570.199724,0.576781431,0.141657551,1.007314834,-0.245015121,1.431041593,35.02511641,33.41354648,36.61968457,31.98142548,38.18904294,1.480839252,-0.596848021,3.559231476,-2.159085215,5.629233127
2572.4997,0.439645423,-0.021555037,0.874968058,-0.402464599,1.356127544,34.51720527,32.80905542,36.12951133,31.39827926,37.91158349,1.261630843,-0.835422441,3.206675968,-2.566362748,5.277979385
2574.599709,0.354796288,-0.084814378,0.788612304,-0.465566532,1.2455971,34.20294921,32.57476156,35.8096752,31.1645684,37.50221148,1.425880077,-0.693810543,3.326957908,-2.495279141,5.573577247
2577.099664,0.247662009,-0.205497806,0.676089006,-0.629486923,1.125832766,33.80615559,32.1277859,35.39292224,30.55745584,37.05863987,1.151453624,-0.923011616,3.200331742,-3.048680963,5.123667482
2579.699658,0.151088489,-0.276744291,0.586579515,-0.692960861,0.997003675,33.44847589,31.86391003,35.06140561,30.32236718,36.58149509,1.234494829,-0.781415051,3.201131409,-2.734663345,5.077781373
2582.299688,0.341541483,-0.105338146,0.79208553,-0.590594225,1.222855771,34.15385734,32.49874761,35.822539,30.70150287,37.41798434,2.452773854,0.22877546,4.606832505,-1.80531837,6.494377054
2585.599678,0.482837911,0.067159514,0.896982602,-0.321929388,1.300229064,34.67717745,33.13762783,36.21104667,31.69655782,37.70455209,3.263192121,1.30990008,5.313339895,-0.558989479,7.003860154
2587.399664,0.27639393,-0.183761855,0.734622666,-0.579936295,1.169704108,33.91257011,32.20828942,35.60971358,30.74097668,37.22112633,1.932115465,-0.326413715,4.219337928,-2.314819888,6.222016128
2590.39974,0.279377031,-0.143769544,0.710840462,-0.56580122,1.126960901,33.92361864,32.35640909,35.52163134,30.79332882,37.06281815,1.361752612,-0.652604074,3.32986593,-2.424439719,5.286917766
2593.299815,0.390889351,-0.04832501,0.8316541,-0.396063341,1.236280127,34.33662723,32.70990737,35.96908926,31.42198763,37.46770418,1.709215378,-0.226645378,3.801164295,-2.025290019,5.746800199
2594.999816,0.371926833,-0.079053782,0.790294374,-0.528200062,1.196036022,34.26639568,32.5960971,35.81590509,30.93259236,37.31865193,0.486156347,-1.745441743,2.564913524,-4.127328162,5.098382347
2596.799758,0.533777005,0.084672426,0.962998455,-0.378711172,1.350274486,34.86584076,33.20249047,36.45554983,31.48625492,37.8899055,0.381395733,-1.656372262,2.315890586,-3.692892271,4.17359063
2600.899746,0.831434261,0.379348727,1.30395222,-0.061351134,1.699692438,35.96827504,34.29388417,37.71834155,32.66166247,39.18404607,1.517306503,-0.589874961,3.561273556,-2.63307339,5.519432654
2603.899699,0.765492154,0.317797469,1.209506897,-0.108477592,1.612754236,35.72404502,34.06591655,37.36854406,32.48712003,38.86205273,-0.151220815,-2.476302138,2.469710929,-4.665262384,4.638339676
2607.399629,0.973577382,0.483574324,1.424793206,-0.036469752,1.870692787,36.49473104,34.6799049,38.16590076,32.75381573,39.81738069,1.296992408,-1.392260954,3.580679,-4.101515332,5.734978236
2610.899702,0.998397164,0.545738057,1.415443804,0.085804953,1.821102724,36.58665616,34.91014095,38.13127335,33.20668501,39.63371379,2.434787056,0.401297137,4.487070159,-1.575425122,6.310311943
2612.699654,0.886201589,0.445766624,1.315675044,0.024209253,1.706077597,36.171117,34.53987639,37.76175942,32.97855279,39.2076948,2.409580651,0.413884961,4.471617712,-1.50417042,6.291811905
2614.999623,0.626742743,0.160840748,1.085623172,-0.241135328,1.538734498,35.21015831,33.48459536,36.90971545,31.99579508,38.58790555,2.162872601,0.252672402,4.118617304,-1.693308565,6.10639364
2616.599604,0.374585327,-0.065288707,0.811760591,-0.512929469,1.196845656,34.27624195,32.64707886,35.8954096,30.98915011,37.32165058,0.946025893,-1.123065725,3.100474791,-3.236658945,5.063996519
2618.899623,0.04845426,-0.417127956,0.540782765,-0.830892681,0.966426686,33.06834911,31.34397053,34.89178802,29.81150859,36.46824699,0.676169426,-1.315734169,2.621005362,-3.239881194,4.665441467
2621.899691,-0.059597083,-0.490082693,0.345372584,-0.883650268,0.773798907,32.66815895,31.0737678,34.16804661,29.61611012,35.75481077,1.140430917,-0.842126357,3.130139526,-2.760232432,4.999304859
2623.599697,-0.021594308,-0.437386729,0.413267132,-0.936946118,0.845280497,32.80890997,31.26893804,34.4195079,29.41871808,36.0195574,1.068866972,-0.922211494,3.009141441,-3.123633885,4.973472132
2625.899691,0.18414269,-0.255863879,0.631638075,-0.704594187,1.010886689,33.57089885,31.94124489,35.22828917,30.27928079,36.63291366,1.48720765,-0.595845247,3.444730387,-2.512431886,5.338968452
2628.199716,0.207281174,-0.19250251,0.650135111,-0.600574226,1.114807587,33.65659694,32.17591663,35.29679671,30.6645399,37.01780588,1.516425262,-0.41496447,3.545877443,-2.246043833,5.483238606
2630.499712,0.307342016,-0.104759223,0.758784562,-0.509313157,1.159872979,34.02719265,32.50089177,35.69920208,31.00254386,37.18471474,1.296475877,-0.664646364,3.305405453,-2.49644453,5.170539358
2632.799791,0.478465737,0.033743387,0.900596014,-0.34452177,1.31922108,34.66098421,33.0138644,36.22442968,31.61288234,37.77489289,1.467387335,-0.519976293,3.48853282,-2.369646125,5.170539358
2635.799766,0.266176462,-0.157015404,0.753851259,-0.578516044,1.178566614,33.87472764,32.30735036,35.68093059,30.74623688,37.25395042,0.503941629,-1.498285404,2.730917187,-3.621064445,4.752573733
2637.499854,0.523877122,0.029533549,1.027475568,-0.438386787,1.51318406,34.82917453,32.9982724,36.69435395,31.26523412,38.4932743,0.838511992,-1.205564242,2.985328601,-3.176568997,5.162257579
2642.499974,0.733457525,0.246318269,1.189472501,-0.18326929,1.629735307,35.60539824,33.80117877,37.29434259,32.21011374,38.92494558,1.416354566,-0.709828344,3.497720527,-2.629383495,5.686401707
2645.000058,0.164929469,-0.373679853,0.752806139,-0.854471538,1.310215141,33.49973877,31.50488943,35.67705977,29.72417949,37.74153756,1.130916748,-0.960019095,3.159398641,-2.797016288,4.943133263
2654.700181,-0.032246917,-0.511585069,0.422196268,-0.914799816,0.833690339,32.76945586,30.99412937,34.45257877,29.50074142,35.97663088,0.809143033,-1.23771896,2.904632579,-2.980600261,4.572133893
2657.500242,0.144400846,-0.355408463,0.606473917,-0.818273026,1.019596683,33.42370684,31.57256125,35.13508858,29.85824805,36.6651729,2.388943078,-0.059587579,4.599598512,-2.347885969,6.635516176
2661.000202,0.337373892,-0.092340134,0.747876382,-0.541406816,1.136869542,34.13842182,32.54688839,35.65880142,30.88367846,37.09951682,3.056338909,0.995863418,4.931896555,-0.839233258,6.714804956
2663.200246,-0.034804569,-0.502922346,0.512396805,-0.949563075,0.99499391,32.75998308,31.02621353,34.78665483,29.37198861,36.57405152,1.474704331,-0.645545708,3.769950453,-2.89583817,5.932222888
2665.300291,0.075411444,-0.389751155,0.532241445,-0.84435312,1.018775369,33.16819053,31.44536609,34.8601535,29.76165511,36.662131,1.458733346,-0.624258788,3.469071079,-2.726815664,5.572250883
2669.500161,0.199628921,-0.24329687,0.6702969,-0.674529462,1.084494588,33.62825526,31.98778937,35.37147,30.39063162,36.90553551,1.665375345,-0.338041646,3.705779526,-2.282305085,5.824764742
2671.600165,0.110953018,-0.302992164,0.548038462,-0.764671963,0.999069917,33.29982599,31.76669569,34.91866097,30.05677051,36.58914784,1.395526283,-0.590920485,3.322429391,-2.736545514,5.220803731
2675.80023,0.581456325,0.034946825,1.075258461,-0.502089829,1.504431253,35.04243083,33.01832157,36.87132763,31.02929693,38.46085649,0.479904984,-1.896321602,2.788743223,-4.4146189,4.805455567
2682.900235,0.680391278,0.23360266,1.136755854,-0.221107851,1.579921955,35.40885659,33.75408392,37.09909576,32.06997092,38.74045169,-0.195558924,-2.373393694,2.05154419,-4.578104912,4.152918571
2686.200152,0.674364941,0.220906329,1.128293363,-0.251658033,1.591768808,35.38653682,33.70706048,37.0677532,31.9568221,38.78432892,-0.517863193,-2.58428639,1.631479744,-4.651692606,3.793477708
2687.200155,0.71350747,0.276909388,1.136612569,-0.066636587,1.614281687,35.53150915,33.91447922,37.09856507,32.64208672,38.86770995,-0.086029076,-2.039564136,1.890458909,-3.848360146,4.022077602
2688.600139,0.749504538,0.279465789,1.168243574,-0.062779137,1.568965265,35.66483162,33.92394737,37.21571694,32.65637357,38.69987135,0.423562673,-1.688737902,2.508407388,-3.367916706,4.223782148
2690.000153,0.74861508,0.310074078,1.170624179,-0.112289464,1.560340762,35.66153733,34.0373114,37.224534,32.47300198,38.66792875,0.688966387,-1.30445029,2.699319118,-3.221350207,4.553810832
2693.100154,0.587314089,0.142366448,1.043432116,-0.273527552,1.458436427,35.06412626,33.41617203,36.75345228,31.87582388,38.29050528,0.930669168,-1.182068884,2.931379,-3.137834329,4.885741127
2696.100162,0.482685497,0.044022448,0.926440833,-0.364402146,1.346253941,34.67661295,33.05193499,36.32015123,31.53925131,37.8750146,-0.589245236,-2.906043511,1.684563079,-4.881131636,3.73710799
2708.200006,0.461215714,0.024758394,0.905486806,-0.371561387,1.332560848,34.59709524,32.98058664,36.24254372,31.5127356,37.82429944,-1.042117855,-3.192469886,1.093848988,-5.098178897,3.088878698
2712.000062,0.463267487,0.024758394,0.883863023,-0.376827622,1.332560848,34.6046944,32.98058664,36.16245564,31.49323103,37.82429944,-1.299884967,-3.341050399,0.659944225,-5.174219683,2.598445575
2713.200029,0.554070774,0.119435087,1.002902941,-0.327132021,1.40334653,34.94100287,33.33124106,36.60334422,31.67728881,38.08646863,-0.94442682,-2.975702509,1.213278259,-4.947666352,2.996847229
2717.700054,0.238712666,-0.234517072,0.747639929,-0.688949125,1.200920557,33.77300987,32.02030714,35.65792566,30.33722546,37.33674281,-0.126370133,-2.092442843,1.875316454,-3.989819606,3.884321089
2728.000058,-0.062346288,-0.518315494,0.39270931,-0.99519459,0.838174431,32.65797671,30.96920187,34.34336781,29.202983,35.99323863,0.005377574,-2.103147053,2.073060502,-4.215514916,4.181754264
2742.299981,-0.012765047,-0.481140005,0.462442779,-1.044265437,0.888400675,32.84161094,31.10688887,34.60163992,29.02123912,36.17926176,0.409316273,-1.777603537,2.608998534,-4.125546536,4.627938212
2744.099968,-0.034772097,-0.454434351,0.397641989,-0.855448614,0.801847638,32.76010334,31.2057987,34.361637,29.72056069,35.85869496,0.008081105,-1.910099175,2.050073382,-3.992707053,4.001589901
2746.799976,0.133191554,-0.313420081,0.571314403,-0.773913756,0.950653897,33.38219094,31.72807378,35.00486816,30.02254165,36.40982925,-0.041277758,-1.86909072,1.927322694,-3.995899634,3.708945521
2752.200009,0.07387552,-0.360555995,0.514218117,-0.749850649,0.920639626,33.16250192,31.55349631,34.79340043,30.11166426,36.29866528,-0.435252726,-2.392745002,1.654559435,-4.045267865,3.526046555
2754.999977,0.209007545,-0.253304419,0.666972342,-0.649908864,1.095271458,33.66299091,31.95072437,35.35915682,30.48181902,36.94544984,0.070626663,-2.077793032,2.10743963,-3.880689194,4.002559729
2762.30003,0.099963866,-0.370803265,0.572634589,-0.805349646,1.021643737,33.25912543,31.51554346,35.00975774,29.90611242,36.67275458,0.15022786,-1.89337941,2.262160712,-3.798507404,4.373009545
2766.09999,0.21214368,-0.237057688,0.659307293,-0.654015382,1.131800002,33.67460622,32.01089745,35.33076775,30.4666097,37.08074075,1.074622692,-0.960708442,3.173259475,-3.163761086,5.428450141
2771.000039,0.408972177,-0.031049543,0.819932139,-0.428402085,1.261928879,34.40360066,32.77389058,35.92567459,31.3022145,37.56269955,2.081633908,0.074879248,4.05898639,-1.870842643,6.096843755
2773.600086,0.136858275,-0.322659394,0.62721138,-0.717622156,1.091831233,33.39577139,31.6938541,35.211894,30.23102905,36.93270827,0.965449419,-1.125300826,3.233583318,-3.132606369,5.335927183
2776.200105,-0.083590343,-0.555608863,0.343658789,-0.987430601,0.747819247,32.57929503,30.83107828,34.16169922,29.23173852,35.6585898,-0.017558363,-2.149299505,1.963178552,-4.022965841,3.870577199
2780.000102,-0.049781532,-0.473702295,0.379295611,-0.947834681,0.792356189,32.70451285,31.13443595,34.29368745,29.37839007,35.82354144,0.097329561,-1.849015779,2.160804609,-3.862998153,4.183526594
2785.400145,-0.118520876,-0.5528985,0.324581539,-0.994958685,0.749556711,32.44992268,30.84111667,34.09104274,29.20385672,35.66502485,-0.238109747,-2.197824121,1.813911675,-4.266105229,3.871126333
2791.400164,0.029990031,-0.415190043,0.480224953,-0.846007901,0.917951779,32.99996308,31.35114799,34.66749983,29.75552629,36.28871029,0.621836279,-1.477351731,2.789457713,-3.524969335,5.104132201
2795.000198,0.224137824,-0.217096346,0.647966595,-0.637686032,1.116167613,33.71902898,32.08482835,35.28876517,30.52708877,37.02284301,-0.25497538,-2.580941501,2.001572322,-4.720700833,4.266598791
2799.300115,0.154821994,-0.292088689,0.598561908,-0.77719365,1.0111442,33.46230368,31.80707893,35.10578485,30.01039389,36.63386741,-0.474692599,-2.602860395,1.56529551,-4.86029022,3.590026993
2805.400051,0.163929928,-0.292188739,0.616146029,-0.761021384,1.06746195,33.49603677,31.80670837,35.17091122,30.07029117,36.84245167,-0.352982728,-2.306367988,1.624844366,-4.193483991,3.524362464
2813.300069,0.257755021,-0.220848166,0.689133133,-0.681246218,1.147882307,33.84353711,32.07093272,35.44123382,30.36575475,37.14030484,-0.2685618,-2.28499992,1.702543888,-4.188197695,3.618257442
2815.700057,0.303957109,-0.133129836,0.72432209,-0.527560092,1.16440022,34.01465596,32.39581542,35.5715633,30.93496262,37.2014823,0.166340503,-1.941809296,2.042511033,-3.642445187,4.024044165
2819.100098,-0.160380383,-0.658455861,0.363974879,-1.121935369,0.852782901,32.29488747,30.45016348,34.236944,28.73357271,36.04734408,-0.533945035,-2.672706819,1.48321779,-4.630865029,3.494327926
2822.500024,-0.199964619,-0.626197703,0.228092256,-1.088857754,0.664955697,32.14827919,30.56963814,33.73367502,28.85608239,35.35168777,0.053910947,-2.005388859,2.030801451,-4.193603645,4.152452105
2832.100062,-0.168432893,-0.583928847,0.262128036,-1.03399753,0.688818251,32.26506336,30.72618945,33.85973347,29.05926841,35.4400676,0.139764666,-1.80197515,2.187914913,-3.826590479,4.183060979
2834.100058,-0.307410536,-0.717188919,0.121534936,-1.151601601,0.581707123,31.75033135,30.23263363,33.33901828,28.62369777,35.04335972,-0.998431575,-3.140559302,0.949624835,-5.011791995,3.334183039
2837.00007,0.045450833,-0.451148781,0.542729495,-0.886866553,0.978270859,33.05722531,31.21796748,34.89899813,29.60419795,36.51211429,-0.002010819,-2.24328537,2.211897456,-4.224101344,4.130901673
2841.700084,0.200141522,-0.253343209,0.655510394,-0.689301712,1.050180439,33.63015378,31.95058071,35.31670516,30.33591959,36.77844607,0.543847713,-1.541788392,2.618025364,-3.393738236,4.381463439
2843.500066,0.183687284,-0.27431873,0.633379235,-0.640391683,1.04419801,33.56921216,31.87289359,35.23473791,30.51706784,36.75628892,0.096228042,-2.118899063,2.247676597,-3.837688255,4.195881375
2845.200067,-0.036181732,-0.46546235,0.434324818,-0.851655956,0.840596256,32.75488248,31.16495426,34.49749933,29.73460757,36.00220835,-0.945303064,-2.890036689,1.20734688,-4.878369999,3.200434756
2847.499998,0.158947586,-0.331958933,0.590610156,-0.804814429,1.037791233,33.47758365,31.65941136,35.07633391,29.90809471,36.73256012,-0.422194189,-2.52346699,1.484718008,-4.613918617,3.52255895
2848.800065,0.211912542,-0.231569482,0.663968698,-0.664339125,1.056657286,33.67375016,32.03122414,35.34803221,30.42837361,36.80243439,-0.141895229,-2.122988609,1.852459489,-4.062540063,3.699449016
2852.299946,0.235213549,-0.21408556,0.696750776,-0.675706486,1.068452072,33.76005018,32.09597941,35.46944732,30.38627227,36.84611878,-0.005887762,-2.018576694,1.998710296,-3.910609427,3.834332336
2853.999983,0.278617951,-0.157988823,0.737424869,-0.587007826,1.106875091,33.92080723,32.3037451,35.62009211,30.71478583,36.98842626,1.251693668,-0.919623104,3.413513704,-3.040268116,5.432756437
2855.799926,-0.075227431,-0.548241988,0.429223828,-0.981839777,0.953549132,32.61026878,30.85836301,34.47860677,29.25244527,36.42055234,0.05237675,-2.140612851,2.522947745,-4.176987123,4.969713034
2857.49987,-0.139129974,-0.574053054,0.302207425,-0.991512355,0.764396619,32.37359269,30.76276647,34.00817565,29.21662091,35.71998748,-0.115208127,-2.207046607,1.90570073,-4.14419096,3.995197264
2860.099965,-0.188457948,-0.607609721,0.240360788,-1.032105302,0.670488376,32.19089649,30.63848251,33.77911403,29.06627666,35.37217917,-0.610799862,-2.674771304,1.457294835,-4.642040209,3.287035757
2863.299876,-0.253053085,-0.681776851,0.171893116,-1.082358037,0.5509158,31.95165524,30.36378944,33.52553006,28.88015542,34.92931778,-0.732788645,-2.774832551,1.178834732,-4.628170496,2.986061639
2864.99989,-0.179010508,-0.625676433,0.2516631,-1.077991409,0.6268073,32.22588701,30.57156877,33.82097444,28.89632812,35.21039741,0.09344587,-2.083394894,2.085326461,-4.15332054,4.096970764
2867.499974,0.016329192,-0.422195611,0.457313033,-0.827407608,0.878426583,32.94936738,31.32520144,34.58264086,29.82441627,36.14232068,0.990441626,-1.046484073,2.999105543,-2.902277367,4.915777598
2869.999972,-0.103681925,-0.574640766,0.347045291,-1.010902846,0.761546019,32.50488176,30.76058976,34.17424182,29.14480427,35.7094297,0.006215331,-2.30009845,2.141639245,-4.320729575,4.198687116
2872.499909,0.077017041,-0.415554008,0.572491396,-0.886938753,1.020249118,33.17413719,31.34979997,35.00922739,29.60393054,36.66758933,0.285581367,-1.89323617,2.585301385,-3.889087023,4.586617955
2874.49992,0.298303634,-0.157034522,0.77206035,-0.553467353,1.239091185,33.99371716,32.30727955,35.74837167,30.8390098,37.4781155,0.277074218,-1.915664832,2.596198297,-3.764577483,4.669237257
2879.599732,0.266716806,-0.18183546,0.740371294,-0.567947843,1.207966771,33.87672891,32.21542422,35.63100479,30.78537836,37.36283989,-0.152682586,-2.384000505,2.080144073,-4.065643987,4.308837957
2881.799703,0.341028862,-0.124505445,0.7722865,-0.53390396,1.197068563,34.15195875,32.42775761,35.74920926,30.91146682,37.32247616,0.193517008,-1.990958694,2.250737586,-3.759762749,4.302285817
2884.399833,0.541975113,0.110678663,0.964781036,-0.293723988,1.367004369,34.89620412,33.29880986,36.46215199,31.80102227,37.95186803,1.220630883,-0.768222223,3.19096703,-2.612566655,5.167514047
2886.099913,0.572040715,0.155098062,0.991215053,-0.210471179,1.423989429,35.0075582,33.46332616,36.56005575,32.109366,38.16292381,1.079965457,-0.881210629,3.041658866,-2.519208774,5.074063738
2888.199904,0.156696552,-0.30832828,0.608723414,-0.706156942,1.089837207,33.46924649,31.7469323,35.14342005,30.27349281,36.92532299,0.312502874,-1.651437591,2.2866813,-3.733694845,4.155835128
2892.499885,0.077799949,-0.339640513,0.513107891,-0.751514799,0.918086569,33.17703685,31.63096106,34.78928849,30.10550074,36.28920951,0.289095546,-1.632876908,2.207054718,-3.8573789,4.227135885
2894.299936,-0.054967263,-0.49727581,0.33882596,-0.897532278,0.766915361,32.68530643,31.04712663,34.14379985,29.56469527,35.72931615,0.370146514,-1.595336312,2.152182892,-3.417607105,4.104417646
2896.499957,-0.045349181,-0.48419657,0.370399774,-0.843134601,0.840485218,32.72092896,31.09556826,34.2607399,29.76616814,36.00179711,0.117024884,-1.815895463,2.078066007,-3.59993634,4.133497096
2897.699946,0.108713691,-0.319645915,0.539978227,-0.73684605,0.974673579,33.29153219,31.70501513,34.88880825,30.15982945,36.49879103,0.760208684,-1.197260039,2.731296894,-3.296372197,4.823379177
2899.499966,-0.07448103,-0.52792801,0.36899649,-0.983784912,0.845403881,32.61303322,30.93359996,34.25554256,29.24524107,36.02001438,0.24287956,-1.840394293,2.304932791,-3.987054852,4.543169016
2901.200018,0.065309622,-0.397339802,0.523746277,-0.87819356,1.047855873,33.13077638,31.41725999,34.82868992,29.63632015,36.76983657,0.763128059,-1.358460996,2.818239131,-3.49670564,4.948011339
2903.000067,0.054339242,-0.368675506,0.510904332,-0.821090436,0.940924225,33.09014534,31.52342405,34.78112715,29.8478132,36.37379343,0.472706845,-1.602961277,2.472159722,-3.69404824,4.655385883
2904.699966,-0.191918397,-0.608472704,0.290878497,-1.035753818,0.777413879,32.17808001,30.63528628,33.96621666,29.05276364,35.76819955,-1.044145166,-3.13191957,1.16752977,-5.197340555,3.518400275
2906.400013,-0.068915258,-0.496636151,0.37794364,-0.891397635,0.795359607,32.63364719,31.04949574,34.28868015,29.58741617,35.83466521,-0.75809224,-2.809854593,1.306523606,-4.724907385,3.329415021
2928.700062,-0.028445112,-0.468489726,0.38665817,-0.858899145,0.783957894,32.78353662,31.15374176,34.32095619,29.70778095,35.79243664,-0.919768796,-2.977495911,1.03972156,-4.754315399,2.879919166
2932.399987,-0.061657589,-0.497823827,0.365512141,-0.847289392,0.78239327,32.66052745,31.04509694,34.24263756,29.75078003,35.78664174,-0.417618515,-2.576337829,1.560886652,-4.308219269,3.479904229
2938.899902,0.254349733,-0.196895573,0.718947187,-0.649815796,1.174499262,33.83092494,32.15964603,35.55165625,30.48216372,37.23888616,0.249519826,-1.80539381,2.372719699,-3.81462633,4.5021315
2967.800041,0.305810872,-0.105067191,0.750673365,-0.486528999,1.256213651,34.02152175,32.49975115,35.66916061,31.08692963,37.54153204,0.366170934,-1.571122987,2.458443813,-3.484980167,4.668658157
2971.700118,0.302876032,-0.125285466,0.729554227,-0.521761127,1.151570654,34.01065197,32.42486864,35.59094158,30.95644027,37.15396539,0.487611244,-1.50681933,2.49475191,-3.532042927,4.307510276
2973.700171,0.197528251,-0.234793397,0.631017699,-0.683320693,1.024502457,33.620475,32.01928372,35.22599148,30.35807151,36.68334243,-0.19331182,-2.251167824,1.938139553,-4.468008249,3.709450555
2976.700171,-0.061579433,-0.496079057,0.399906242,-0.923806175,0.862829484,32.66081692,31.05155905,34.37002312,29.46738454,36.08455365,0.466554075,-1.758379989,2.697269378,-3.744005478,4.876446881
2982.500252,-0.076362085,-0.515557664,0.327063893,-0.968231168,0.698053115,32.60606635,30.97941606,34.10023664,29.30284752,35.4742708,0.591363853,-1.419283275,2.552258878,-3.570806598,4.434500375
2985.5002,-0.130641833,-0.549377547,0.300253805,-1.000475983,0.647614279,32.40503025,30.85415723,34.00094002,29.18342229,35.28746029,0.351185179,-1.596779338,2.383163605,-3.685372044,4.249835404
2991.300034,-0.166740337,-0.587305259,0.261227244,-1.000671907,0.61895651,32.27133209,30.71368423,33.8563972,29.18269664,35.18132041,0.160262641,-1.704490405,2.246562432,-3.708183026,4.206289635
2994.200031,-0.167432966,-0.584367441,0.253080801,-1.00143898,0.630145017,32.26876679,30.72456503,33.82622519,29.17985563,35.22275932,0.367046528,-1.552143504,2.312310361,-3.610301354,4.182309204
2997.100044,-0.107259021,-0.510587383,0.290677861,-0.891356614,0.759153275,32.49163325,30.99782451,33.96547356,29.5875681,35.70056768,0.11728657,-1.857872709,1.970892102,-3.734549846,4.15686555
3000.000178,0.138087195,-0.31870684,0.581588693,-0.704623077,1.038798711,33.40032294,31.70849319,35.04292109,30.27917379,36.73629152,0.569456084,-1.377330684,2.588406133,-3.128153422,4.741617129
