age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
2413.839996,8.436622888,5.392020222,10.25264254,3.642289037,11.64111351,37.37640412,35.34199436,38.96683242,33.67958655,40.31902196,1.211629113,0.662338478,1.641044753,0.213488368,2.006135929
2417.779995,7.28291664,5.586787075,9.466933447,4.100665828,11.29268588,36.37379843,34.84682984,38.26686872,33.48600876,39.82899447,0.940925577,0.528644056,1.452054555,0.161222366,1.873828508
2420.739982,7.377018512,5.915743714,8.704722958,4.548890981,9.989283882,36.81877652,35.36814702,38.09733573,33.98761976,39.28468702,1.06106966,0.669399696,1.406280646,0.296657335,1.726865495
2422.70995,7.534146853,6.214551313,8.760760557,4.964468521,10.05269337,37.2607116,36.08844331,38.29026986,34.86236035,39.57159174,1.180392133,0.863879692,1.458372863,0.532837296,1.804329769
2424.479961,5.610958668,3.943259349,7.495617634,2.494933954,9.153944689,36.08918689,34.70446867,37.52026377,33.46034121,38.97030379,0.864080459,0.490206541,1.250471219,0.154292126,1.641982024
2426.049966,5.546681209,4.078234576,6.960936414,2.601990473,8.208645173,36.11936349,34.85765645,37.38865601,33.57913988,38.60857987,0.872228141,0.531567242,1.214937122,0.186367768,1.544316565
2426.839968,7.333814032,5.574492538,8.886179771,3.926320677,10.49411409,36.43819286,35.26952671,37.59684766,34.07115598,38.65946772,0.958312073,0.642772211,1.271148867,0.319212114,1.558056285
2427.629964,NaN,2.525932,10.6999912,0.583010541,13.42344527,NaN,33.75840693,39.15081337,32.21864464,40.5009197,NaN,0.234769871,1.69071961,-0.180965948,2.055248319
2428.41996,5.165958023,3.766010469,6.469732395,2.614631973,7.835405303,38.74135085,36.18822043,40.38288775,34.52132337,41.69106008,1.58016473,0.890819517,2.023379692,0.440757309,2.376586222
2429.209954,6.836373868,4.969098237,8.375217393,3.133475016,9.946018608,40.83269319,39.26869074,42.29426928,37.76116864,43.55027132,2.14482716,1.722546501,2.539452706,1.315515533,2.878573257
2429.999926,5.264092938,3.610823155,7.483656922,2.085350517,9.44391778,39.31993808,37.84184396,41.54943488,36.47131339,43.13859059,1.736383283,1.33729787,2.338347419,0.967254614,2.767419459
2430.789906,5.573641925,4.049818235,7.077377438,2.53503611,8.59626626,39.5859303,38.21192151,40.94054382,36.92404471,42.4103218,1.808201181,1.437218808,2.173946832,1.089492071,2.570786887
2431.579897,4.520988025,2.895203113,6.382502142,1.420035474,8.037040893,37.59093981,35.96746064,40.13553449,34.58423362,41.78125187,1.26955375,0.831214372,1.956594313,0.457743077,2.400938005
2432.369913,4.521326811,3.118290834,5.87450975,1.669573087,7.197094778,38.42062551,36.64806483,39.89435624,34.90722144,41.07293345,1.493568888,1.014977503,1.891476185,0.544949789,2.209692032
2433.159917,3.975797385,2.46822929,5.467756576,0.900407703,6.87037144,38.29162417,36.95741578,39.67564123,35.62958243,40.80931197,1.458738526,1.09850226,1.832423133,0.739987256,2.138514233
2433.939936,4.683293222,3.132102899,6.104676156,1.291315929,7.629553505,38.61675925,37.35922708,39.90887931,35.83239656,41.15717768,1.546524998,1.206991312,1.895397413,0.794747072,2.232437973
2435.519944,4.567227068,3.238176499,5.936695902,1.903470399,7.282297675,38.60120566,37.44000452,39.80814379,36.17385474,40.99058892,1.542325528,1.22880122,1.868198823,0.886940779,2.187459007
2437.099922,4.403868835,3.158142516,5.746726235,1.913735285,6.916367315,38.54774523,37.40524286,39.74591399,36.26174824,40.86437604,1.527891213,1.219415572,1.851396777,0.910672024,2.153381531
2437.879891,5.588369285,3.972872027,7.125238667,2.512460627,8.549955316,39.0946607,37.89912793,40.33186116,36.80167759,41.66253528,1.675558389,1.352764542,2.009602512,1.056452949,2.368884526
2438.669854,4.742718048,3.174018373,6.395241838,1.77319666,8.088486128,38.67558872,37.37189449,39.96673164,36.05526923,41.36578531,1.562408955,1.210411513,1.911017544,0.854922691,2.288762034
2440.249838,4.915109933,3.410785247,6.340529122,2.083334838,7.680636664,38.63803961,37.4069353,39.83447919,36.20665307,40.98724471,1.552270696,1.219872531,1.875309382,0.895796328,2.186556073
2441.819825,4.751688603,3.370826473,6.175321588,2.034201289,7.526175717,38.34922782,37.08795256,39.55426407,35.9848941,40.77670459,1.474291512,1.13374719,1.799651298,0.835921406,2.129710239
2443.399817,4.256993339,2.867161856,5.611737062,1.546270825,6.845812134,37.89729834,36.67324078,39.13916024,35.35640699,40.22574408,1.352270552,1.021775012,1.687573264,0.666229887,1.980950901
2444.979825,3.85202245,2.457283957,5.238382156,1.329144078,6.462437935,37.90333113,36.60830152,39.07569174,35.4715086,40.20638667,1.353899405,1.00424141,1.670436771,0.697307321,1.975724401
2446.559805,3.793376836,2.466188979,5.16243328,1.310516812,6.305678079,37.89024623,36.6851818,39.05134386,35.61255877,40.11116866,1.350366481,1.024999087,1.663862842,0.735390867,1.950015538
2448.119833,4.378388812,2.947872582,5.671904293,1.671356418,6.798905069,37.72528788,36.56046315,38.92496961,35.39262559,39.91387386,1.305827729,0.991325051,1.629741794,0.67600891,1.896745943
2449.669874,4.366393961,2.989074381,5.624583036,1.800275136,7.002979054,37.0505128,35.84472257,38.26551996,34.61465597,39.50397678,1.123638456,0.798075093,1.45169039,0.465957112,1.786073732
2451.209899,4.912668364,3.402960262,6.368833012,2.148872335,7.665104745,37.78902133,36.32405515,39.19909228,34.9962267,40.44601193,1.323035759,0.92749489,1.703754916,0.568981208,2.040423221
2452.759952,4.795862302,3.335318527,6.151632407,2.034518982,7.555581109,37.13006438,35.70350952,38.64453232,34.36029697,40.00387903,1.145117383,0.759947571,1.554023727,0.397280182,1.921047339
2454.199887,5.667932522,4.085253515,7.182501612,2.457969069,8.676580319,37.58846821,36.20192522,38.89723777,34.70293832,40.03834654,1.268886416,0.894519811,1.622254197,0.489793347,1.930353567
2455.549922,6.890481803,5.439352983,8.21631292,3.985262834,9.608559668,38.35814803,37.14732636,39.58293788,35.99366452,40.7120131,1.476699968,1.149778116,1.807393228,0.83828942,2.112243536
2456.899947,7.306923697,5.952112755,8.568754846,4.779235691,9.83175254,38.13559963,36.9392852,39.34275908,35.76314071,40.52287974,1.416611901,1.093607004,1.742544952,0.776047991,2.06117753
2458.249968,12.62039583,7.368158109,14.50202755,5.530150732,15.89228546,40.43902902,37.92464958,42.00880277,36.36223995,43.38622828,2.038537835,1.359655385,2.462376749,0.937804787,2.834281636
2459.599947,9.397543133,7.41476302,12.58763625,5.800948453,15.13263129,36.3601412,26.33455213,40.20015637,24.64577676,42.66241838,0.937238123,-1.769670926,1.974042219,-2.225640276,2.638852962
2461.619957,8.379356006,6.928725025,10.23383278,5.579453468,11.82398036,36.3601412,26.64418816,38.00451179,24.78969886,39.30612301,0.937238123,-1.686069197,1.381218185,-2.186781306,1.732653212
2462.28996,8.134829856,6.852113164,9.519845949,5.571864966,10.78970228,37.2541585,36.11240836,38.46166933,35.02444956,39.57788388,1.178622796,0.870350258,1.504650719,0.576601381,1.806028649
2462.969961,10.22646892,8.21717178,11.99478277,6.34730087,13.40004049,38.3041432,36.96921497,39.64247628,35.53906697,40.91387423,1.462118663,1.101688041,1.823468595,0.715548083,2.166746042
2463.639984,10.10082108,8.666674439,11.59350982,7.131143345,12.91477892,38.70058461,37.58930611,39.86723361,36.18533093,41.09108431,1.569157845,1.26911265,1.884153074,0.890039351,2.214592764
2464.320019,NaN,5.730287006,12.29579898,4.148450652,13.39087985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2464.990032,NaN,6.085873307,12.58010588,5.333885115,13.5638484,NaN,34.88616763,40.45168788,33.99836365,41.15275987,NaN,0.53926526,2.041955727,0.299558185,2.231245165
2465.660056,8.237618276,6.590230619,9.945241005,5.275902018,11.46425151,37.03984238,35.65676385,38.27211625,34.45486867,39.50638316,1.120757443,0.74732624,1.453471387,0.422814541,1.786723453
2466.340021,8.86029997,7.248546618,10.33841257,5.651781759,11.70420203,37.57119981,36.14645768,38.87119134,34.84623572,40.15056531,1.264223949,0.879543574,1.615221662,0.528483645,1.960652635
2467.010029,9.10839465,7.740662695,10.33544222,6.509821519,11.70420203,37.9189565,36.74748702,39.01651053,35.56303613,40.22378293,1.358118254,1.041821497,1.654457843,0.722019756,1.980421391
2467.68001,9.815931393,8.351392906,11.28489192,6.99132897,12.74665296,38.46222446,37.18269944,39.67246936,35.87282392,40.96360182,1.504800603,1.15932885,1.831566727,0.805662458,2.180172492
2468.690014,11.69621223,9.89372471,13.23332363,8.35191805,14.60952845,38.80200503,37.58167709,39.96049916,36.43531334,41.28248851,1.596541358,1.267052813,1.909334774,0.957534601,2.266271899
2469.369975,NaN,9.310282939,15.4309519,7.637717032,17.49278006,NaN,37.72638188,43.18117533,35.61188684,44.40182401,NaN,1.306123107,2.778917339,0.735209447,3.108492483
